Date,Open,High,Low,Close,Volume
2006-12-05,7700.15,7703.25,7575.14,7609.9,137602000
2006-12-06,7634.79,7697.24,7620.98,7693.33,114877000
2006-12-07,7697.12,7716.85,7669.22,7686.52,121047000
2006-12-08,7658.04,7658.04,7601.3,7636.3,106210000
2006-12-11,7635.69,7635.72,7582.62,7612.12,103696000
2006-12-12,7604.75,7604.75,7441.01,7458.56,127159000
2006-12-13,7480.04,7494.49,7369.09,7450.3,111281000
2006-12-14,7456.31,7492.3,7428.38,7480.41,96656400
2006-12-15,7546.81,7568.02,7531.48,7538.82,106773000
2006-12-18,7568.82,7648.06,7561.88,7624.62,101091000
2006-12-19,7624.75,7648.76,7598.88,7598.88,115421000
2006-12-20,7627.94,7661.94,7614.71,7648.35,112452000
2006-12-21,7655.64,7685.88,7614.45,7620.94,110391000
2006-12-22,7636.73,7660.33,7621.48,7652.47,87820700
2006-12-25,7658.05,7667.44,7635.16,7646.81,76996300
2006-12-26,7668.92,7749.46,7668.92,7727.59,116240000
2006-12-27,7761.09,7790.31,7733.18,7733.18,113615000
2006-12-28,7777.86,7782.42,7720.29,7732.93,101289000
2006-12-29,7747.62,7823.72,7747.62,7823.72,4915000
2007-01-02,7871.41,7937.26,7843.6,7920.8,141743000
2007-01-03,7954.96,7999.42,7917.3,7917.3,160946000
2007-01-04,7929.89,7955.9,7901.24,7934.51,158858000
2007-01-05,7940.2,7942.23,7821.71,7835.57,143781000
2007-01-08,7778.57,7797.57,7736.11,7736.71,115426000
2007-01-09,7778.38,7827.93,7778.38,7790.01,120583000
2007-01-10,7737.25,7748.79,7682.82,7698.52,141048000
2007-01-11,7724.1,7748.96,7599.55,7618.55,161221000
2007-01-12,7713.63,7769.31,7704.39,7761.71,132815000
2007-01-15,7809.91,7814.85,7741.49,7783.5,117191000
2007-01-16,7792.77,7831.2,7780.65,7792.08,106504000
2007-01-17,7757.8,7841.26,7747.58,7833.98,102543000
2007-01-18,7852.26,7896.95,7830.23,7895.18,114616000
2007-01-19,7859.47,7892.61,7840.08,7840.08,118100000
2007-01-22,7866.17,7871.01,7784.21,7842.47,117485000
2007-01-23,7837.44,7869.55,7818.58,7852.36,114444000
2007-01-24,7943.24,7949.48,7916.39,7935.54,126065000
2007-01-25,7982.64,7990.55,7917.65,7923.77,116741000
2007-01-26,7825.75,7883.5,7793.91,7821.32,98087400
2007-01-29,7831.57,7838.92,7746.37,7751.79,85237900
2007-01-30,7763.53,7778.24,7725.41,7739.91,77303500
2007-01-31,7759.79,7778.69,7637.54,7699.64,3180000
2007-02-01,7751.3,7757.63,7679.78,7701.54,79202200
2007-02-02,7754.16,7801.63,7751.53,7777.03,87419800
2007-02-05,7786.77,7823.94,7772.05,7783.12,75774800
2007-02-06,7816.3,7875.75,7802.94,7875.75,98326200
2007-02-07,7894.77,7894.77,7850.06,7850.06,92400400
2007-02-08,7875.52,7884.73,7790.63,7842.22,83257100
2007-02-09,7847.18,7884.55,7822.53,7859.53,97666800
2007-02-12,7826.46,7826.46,7764.51,7776.36,77927500
2007-02-13,7782.07,7800.87,7725.81,7736.83,81706900
2007-02-14,7800.98,7812.18,7764.31,7809.45,91041300
2007-02-26,7939.4,7950.2,7899.55,7900.2,126167000
2007-02-27,7908.79,7939.5,7881.92,7901.96,3971200
2007-03-01,7707.63,7761.4,7663.17,7678.67,137101000
2007-03-02,7653.35,7695.15,7625.99,7670.77,117347000
2007-03-03,7644.18,7670.5,7587.8,7630.15,90404800
2007-03-05,7565.95,7565.95,7306.07,7344.56,136666000
2007-03-06,7379.08,7452.84,7349.98,7451.06,105202000
2007-03-07,7516.21,7519.46,7449.67,7480.89,122897000
2007-03-08,7517.77,7573.87,7510.44,7573.87,112198000
2007-03-09,7615.81,7619.35,7550.83,7568.2,96833100
2007-03-12,7611.15,7640.14,7590.82,7629.15,147003000
2007-03-13,7664.7,7694.59,7661.76,7684,105495000
2007-03-14,7552.73,7575.52,7526.48,7570.27,107824000
2007-03-15,7631.67,7708.98,7631.67,7695.96,126788000
2007-03-16,7707.15,7743.37,7676.39,7719.8,119299000
2007-03-19,7739.56,7759.66,7713.78,7737.46,95467900
2007-03-20,7784.27,7798.27,7736.2,7736.2,104093000
2007-03-21,7780.3,7784.19,7746.35,7757.03,85529600
2007-03-22,7843.64,7856.99,7822.63,7823.67,112390000
2007-03-23,7834.62,7879.09,7806.89,7859.32,109553000
2007-03-26,7878.59,7887.33,7853.15,7877.82,105867000
2007-03-27,7876.76,7928.03,7839.22,7845.17,129139
2007-03-28,7832.62,7841.4,7769.3,7788.14,105563
2007-03-29,7765.07,7863.63,7764.05,7848.33,115142
2007-03-30,7877.75,7888.82,7839.91,7884.41,4225.6
2007-04-02,7888.17,7931.99,7866.59,7884.99,120096000
2007-04-03,7894.87,7932.91,7879.88,7932.91,119448000
2007-04-04,7989.65,8021.59,7970.46,8004.61,133647000
2007-04-09,8048.34,8066.77,8026.33,8056.56,119894000
2007-04-10,8064.54,8064.54,8002.49,8048.39,114770000
2007-04-11,8073.67,8105.82,8055.67,8084.45,114590000
2007-04-12,8043.78,8090.94,8039.13,8075.2,109327000
2007-04-13,8100.08,8108.5,7999.69,8002.3,115554000
2007-04-14,8027.42,8045.12,8016.04,8045.12,75501200
2007-04-16,8088.83,8096.84,8030.5,8043.54,113211000
2007-04-17,8100.61,8100.61,7952.18,7959.29,132683000
2007-04-18,7981.36,8003.31,7946.35,8003.31,101597000
2007-04-19,7978.59,7991.69,7883.92,7888.63,108806000
2007-04-20,7915.91,7945.7,7912.49,7942.67,92845600
2007-04-23,8009.55,8062.7,8006.42,8010.46,102841000
2007-04-24,8011.81,8051.67,7998.22,8045.01,99109100
2007-04-25,8035.74,8041.27,7984.65,7984.65,94179700
2007-04-26,8046.72,8052.55,8000.04,8000.04,97173500
2007-04-27,8019.49,8026.51,7949.42,7949.42,92200700
2007-04-30,7956.03,7956.03,7843.05,7875.42,83516600
2007-05-02,7900.76,7951.69,7890.54,7903.04,88985100
2007-05-03,7954.16,7965.93,7861.43,7926.66,120393000
2007-05-04,7990.97,8066.06,7990.97,8066.06,113973000
2007-05-07,8122.2,8132.8,8095.04,8115.27,107224000
2007-05-08,8111.51,8113.31,8083.18,8095.84,88576300
2007-05-09,8092.1,8093.51,8043.46,8052.7,86478100
2007-05-10,8094.72,8105.09,8071.5,8096.86,97733300
2007-05-11,8026.36,8049.5,8018.64,8031.54,82756800
2007-05-14,8072.15,8072.15,8013.83,8030.56,81115600
2007-05-15,8022.58,8041.55,7968.92,7975.03,69238900
2007-05-16,7988.97,8014.88,7978.25,7988.57,66421100
2007-05-17,8029.6,8080.63,8029.6,8037.96,84816800
2007-05-18,8066.01,8075.21,8013.89,8034.14,90623900
2007-05-21,8067.23,8159.26,8043.9,8141.59,104991000
2007-05-22,8158.99,8205.89,8158.29,8188.63,117118000
2007-05-23,8232.53,8256.25,8214.58,8221.79,112668000
2007-05-24,8231.65,8249.48,8207.96,8216.41,104383000
2007-05-25,8170.58,8170.58,8130.17,8159.97,95850400
2007-05-28,8194.83,8201.65,8154.22,8156.82,85728800
2007-05-29,8178.7,8229.44,8166.46,8181.49,93364000
2007-05-30,8163.81,8177.76,8110.28,8147.34,94501700
2007-05-31,8204.72,8220.81,8144.95,8144.95,4230600
2007-06-01,8236.76,8261.67,8224.28,8249.9,130815000
2007-06-04,8310.09,8317.6,8282.79,8294.79,117926000
2007-06-05,8321.42,8321.42,8267.59,8303.99,135396000
2007-06-06,8330.72,8376.97,8313.59,8314.68,171892000
2007-06-07,8298.97,8368.56,8263.61,8355.26,124078000
2007-06-08,8288.26,8308.45,8279.96,8300.71,134397000
2007-06-11,8351.03,8359.75,8328.61,8338.88,137610000
2007-06-12,8371.7,8396.22,8345.01,8370.26,144189000
2007-06-13,8388.49,8388.49,8336.53,8346.39,131209000
2007-06-14,8421.21,8476.13,8409,8450.72,148131000
2007-06-15,8519.38,8578.33,8511.07,8573.64,152521000
2007-06-20,8651.26,8761.88,8636.47,8755.88,200878000
2007-06-21,8789.09,8871.72,8722.15,8851.99,185650000
2007-06-22,8879.99,8884.03,8799.29,8846.39,180769000
2007-06-23,8817.4,8833.63,8790.76,8812.91,118940000
2007-06-25,8882.3,8985.93,8882.3,8939.19,185391000
2007-06-26,8965.82,8983.96,8856.29,8865.75,161237000
2007-06-27,8862.29,8887.88,8820.68,8844.22,138045000
2007-06-28,8914.69,8914.69,8841.96,8892.83,152041000
2007-06-29,8932.18,8932.95,8849.04,8883.21,5464800
2007-07-02,8903.77,8939.49,8849.35,8939.49,132404000
2007-07-03,8983.24,9019.93,8977.09,8996.2,183894000
2007-07-04,9069.32,9112.74,9034.5,9068.98,197561000
2007-07-05,9114.06,9148.78,9086.19,9148.78,198343000
2007-07-06,9169.56,9199.66,9118.26,9188.31,211810000
2007-07-09,9246.44,9369.84,9239.2,9369.84,228333000
2007-07-10,9404.76,9404.76,9306.62,9384.73,228253000
2007-07-11,9322.69,9341.32,9263.26,9290.95,222404000
2007-07-12,9346.95,9400.37,9316.91,9354.41,234106000
2007-07-13,9530.72,9540.35,9411.04,9471.3,239601000
2007-07-16,9514.09,9539.2,9403.73,9417.32,230655000
2007-07-17,9444.87,9513.95,9337.67,9509.73,202423000
2007-07-18,9512.39,9574.69,9482.55,9485.35,248709000
2007-07-19,9449.72,9529.35,9441.79,9473.31,233404000
2007-07-20,9537.24,9585.9,9487.95,9585.9,223081000
2007-07-23,9576.06,9637.18,9563.72,9621.57,213743000
2007-07-24,9674.24,9745.32,9643.27,9744.06,286067000
2007-07-25,9683.97,9763.26,9656.04,9740.13,257783000
2007-07-26,9793.76,9807.91,9566.42,9566.42,322003000
2007-07-27,9244.62,9376.95,9162.28,9162.28,297342000
2007-07-30,9037.35,9136.45,8996.81,9072.57,214869000
2007-07-31,9211.8,9307.81,9173.48,9287.25,7159400
2007-08-01,9188.6,9265.7,8891.88,8891.88,272435000
2007-08-02,9076.11,9080.07,8727.64,8950.57,221065000
2007-08-03,9104.34,9134.6,9025.7,9057.82,173018000
2007-08-06,8865.58,8960.75,8856.91,8941.73,125710000
2007-08-07,9068.04,9068.83,8862.31,8862.31,148400000
2007-08-08,8961.12,9099.46,8938.54,9099.46,144353000
2007-08-09,9213.47,9219.02,9140.47,9182.6,179044000
2007-08-10,8870.27,8969.31,8870.27,8931.31,167408000
2007-08-13,9030.82,9030.93,8913.4,8938.96,147410000
2007-08-14,8952.54,9023.26,8840.26,8910.99,143185000
2007-08-15,8782.05,8808.59,8561.02,8593.04,164358000
2007-08-16,8397.24,8438.08,8166.08,8201.37,180968000
2007-08-17,8209.91,8307.37,7987.61,8090.29,179277000
2007-08-20,8496.97,8516.75,8397.26,8515.6,128205000
2007-08-21,8542.13,8586.73,8424.01,8479.08,139350000
2007-08-22,8487.24,8512.45,8432.32,8493.46,111683000
2007-08-23,8699.4,8735.1,8686.06,8732.84,159170000
2007-08-24,8727.09,8741.64,8668.05,8690.09,132350000
2007-08-27,8849.96,8849.96,8704.59,8718.31,118578000
2007-08-28,8697.15,8753.39,8672.81,8727.55,112035000
2007-08-29,8514.47,8643.32,8514.47,8643.32,129749000
2007-08-30,8782.35,8825.92,8750.62,8771.21,156776000
2007-08-31,8807.7,8982.16,8785.7,8982.16,5018800
2007-09-03,9018.89,9019.41,8947.06,8979.96,146464000
2007-09-04,9019.61,9027.77,8883.87,8922.98,136667000
2007-09-05,9017.51,9026.3,8902.14,8913.85,136670000
2007-09-06,8896.67,9017.08,8841.64,9017.08,132286000
2007-09-07,9056.14,9078.47,9000.95,9018.08,136089000
2007-09-10,8868,8953.45,8845.9,8937.58,114448000
2007-09-11,8981.34,9017.3,8953.37,9003.12,129560000
2007-09-12,9078.09,9084.97,9011.26,9018.12,135054000
2007-09-13,9062.31,9062.31,8924.62,8927.42,113246000
2007-09-14,8995.53,9046.51,8952.88,9031.63,116088000
2007-09-17,9039.28,9044.37,8874.71,8899.91,108713000
2007-09-19,9090.9,9090.9,8900.8,8926.38,172020000
2007-09-20,8987.52,9109.52,8950.62,8983.03,152478000
2007-09-21,9018.68,9105.28,8994.01,9105.28,138632000
2007-09-26,9180.93,9269.62,9178.77,9257.47,158569000
2007-09-27,9337.04,9413.65,9291.72,9413.65,184556000
2007-09-28,9447.33,9474.05,9411.95,9411.95,172613000
2007-09-29,9458.67,9482.37,9424.71,9476.52,4728550
2007-10-01,9523.98,9555.07,9474.4,9488.5,166307000
2007-10-02,9597.96,9642.95,9582.7,9623.25,207788000
2007-10-03,9650.03,9783.75,9618.14,9700.07,216356000
2007-10-04,9663.53,9676.35,9574.01,9627.39,163751000
2007-10-05,9645.63,9670.13,9565,9617.26,159065000
2007-10-08,9736.93,9744.97,9683.14,9717.17,153585000
2007-10-09,9743.61,9743.61,9591.94,9639.83,165482000
2007-10-11,9707.93,9729.47,9661.23,9697.67,157875000
2007-10-12,9677.33,9731.16,9490.01,9496.47,154607000
2007-10-15,9565.36,9577.04,9431.66,9518.45,122169000
2007-10-16,9468.88,9618.03,9461.27,9592.47,158284000
2007-10-17,9582.19,9616.26,9492.89,9562.16,145745000
2007-10-18,9605.49,9667.07,9574.96,9637.07,170700000
2007-10-19,9666.58,9673.96,9609.58,9611.72,140485000
2007-10-22,9278.89,9381.65,9275.72,9360.63,150112000
2007-10-23,9419.54,9512.56,9419.54,9502.39,149507000
2007-10-24,9593.2,9640.49,9442.62,9442.62,160327000
2007-10-25,9546.85,9573.29,9503.83,9568.26,137906000
2007-10-26,9637.49,9661.94,9573,9631.51,140358000
2007-10-29,9743.73,9822.37,9735.43,9809.88,182097000
2007-10-30,9854.27,9859.65,9727.58,9757.93,160624000
2007-10-31,9777.58,9787.9,9664.64,9711.37,5636800
2007-11-01,9780.59,9785.75,9556.22,9598.23,182457000
2007-11-02,9373.41,9433.07,9248.34,9273.09,174137000
2007-11-05,9251.86,9313.85,9129.49,9308.6,143297000
2007-11-06,9324.61,9368.46,9278.01,9292.8,152087000
2007-11-07,9437.43,9437.43,9300.22,9300.22,156706000
2007-11-08,9096.03,9105.63,8890.1,8937.58,166642000
2007-11-09,8962.24,9016.73,8853.81,8970.92,155638000
2007-11-12,8755.37,8765.51,8626.58,8670.61,143531000
2007-11-13,8673.2,8742.41,8599.39,8727.21,145464000
2007-11-14,8965.66,8993.89,8940.96,8942.93,143786000
2007-11-15,8920.03,8962.21,8897.89,8905.41,100008000
2007-11-16,8767.21,8790.57,8678.55,8764.82,114872000
2007-11-19,8818.42,8838.28,8680.71,8680.71,94861000
2007-11-20,8483.61,8680.86,8372.05,8680.86,140941000
2007-11-21,8676.96,8704.08,8484.11,8484.11,129923000
2007-11-22,8431.03,8573.74,8390.85,8499.37,120664000
2007-11-23,8550.7,8559.05,8342.2,8342.2,107722000
2007-11-26,8462.93,8534.27,8407.34,8528.33,105093000
2007-11-27,8319.69,8454.36,8207.97,8375.76,116274000
2007-11-28,8429.09,8440.12,8276.26,8276.26,102562000
2007-11-29,8454.57,8481.45,8376.09,8447.03,121950000
2007-11-30,8499.23,8590.63,8499.23,8586.4,4540600
2007-12-03,8623.12,8645.62,8565.08,8583.84,90581400
2007-12-04,8557.32,8656.89,8557,8651.28,95258400
2007-12-05,8626.52,8705.87,8601.13,8676.95,118214000
2007-12-06,8784.69,8797.61,8654.86,8694.41,128539000
2007-12-07,8774.57,8804.93,8722.38,8722.38,115953000
2007-12-10,8700.48,8706.58,8594.95,8598.03,85537600
2007-12-11,8648.88,8659.36,8569.54,8638.33,88456400
2007-12-12,8495.59,8554.12,8451.65,8490.84,109667000
2007-12-13,8485.56,8522.14,8187.95,8187.95,142697000
2007-12-14,8186.25,8202.94,7922.66,8118.08,152365000
2007-12-17,8041.6,8092.96,7830.85,7830.85,116476000
2007-12-18,7730.79,7913.88,7664.62,7807.39,143882000
2007-12-19,7881.01,8020.39,7865.48,8014.31,112569000
2007-12-20,8044.17,8048,7840.71,7857.08,89628400
2007-12-21,7903.14,8006.56,7810.27,7941.44,100907000
2007-12-24,8074.44,8135.48,8061.31,8135.48,82356800
2007-12-25,8166.18,8181.61,8119.85,8167.07,75185300
2007-12-26,8125.45,8173.9,8071.63,8156.39,64924600
2007-12-27,8169.19,8355.28,8169.19,8313.72,113376000
2007-12-28,8269.32,8460.18,8269.32,8396.95,115422000
2007-12-31,8450.32,8506.28,8414.79,8506.28,3607200
2008-01-02,8491.57,8532.92,8319.58,8323.05,110901000
2008-01-03,8171.68,8243.93,8130.41,8184.2,105645000
2008-01-04,8134.04,8247.18,8097.85,8221.1,127501000
2008-01-07,7959.92,8015.93,7883.37,7883.37,133943000
2008-01-08,7909.26,8011.07,7895.78,7962.91,131825000
2008-01-09,7842.16,8085.06,7818.31,8085.06,150161000
2008-01-10,8153.08,8177.13,8057.27,8057.27,135061000
2008-01-11,8134.11,8151.95,8026.34,8029.31,110234000
2008-01-14,8254,8260.88,8097.68,8173.41,168809000
2008-01-15,8316.24,8546.2,8312.02,8428.84,211361000
2008-01-16,8286.31,8375.06,8179.54,8179.54,229631000
2008-01-17,8245.19,8300.29,8004.47,8101.63,170379000
2008-01-18,7934.86,8184.65,7883.91,8184.65,166500000
2008-01-21,8167.48,8220.63,8099.59,8110.2,142521000
2008-01-22,7595.17,7741.99,7566.75,7581.96,134837000
2008-01-23,7708.27,7708.27,7384.61,7408.4,162397000
2008-01-24,7639.23,7653.08,7412.97,7517.05,144928000
2008-01-25,7648.29,7739.59,7648.29,7739.59,118949000
2008-01-28,7678.81,7705.61,7478.2,7485.79,116313000
2008-01-29,7593.71,7603.38,7447.44,7576.42,96379000
2008-01-30,7604.29,7667.07,7507.52,7543.5,111506000
2008-01-31,7528.18,7579.43,7400.74,7521.13,4342600
2008-02-01,7613.58,7706.03,7583.65,7673.99,123670000
2008-02-12,7568.3,7619.98,7530.37,7553.3,113962000
2008-02-13,7644.8,7655.89,7533.6,7550.55,101095000
2008-02-14,7711.45,7865.28,7707,7865.28,120629000
2008-02-15,7766.49,7888.15,7761.93,7876.37,108550000
2008-02-18,7925.3,7988.02,7872.71,7890.9,103811000
2008-02-19,7985.47,8024.41,7932.79,8024.41,121626000
2008-02-20,8000.12,8040.83,7855.48,7894.47,117607000
2008-02-21,7982.35,8085.93,7972.13,8085.93,120934000
2008-02-22,8013.35,8108.71,7986.97,8108.71,131815000
2008-02-25,8228.92,8307.75,8228.92,8286.31,166132000
2008-02-26,8379.55,8386.54,8258.87,8307.67,176042000
2008-02-27,8401.12,8462.08,8362.94,8462.08,177973000
2008-02-29,8367.45,8473.71,8367.45,8412.76,5924600
2008-03-03,8213.7,8265.85,8147.27,8262.87,135203000
2008-03-04,8279.02,8471.07,8279.02,8470.11,166044000
2008-03-05,8493.97,8559.59,8439.35,8483.95,173891000
2008-03-06,8559.08,8658.64,8526.37,8658.64,189636000
2008-03-07,8537.24,8624.65,8513.24,8531.38,175629000
2008-03-10,8500.81,8507.29,8286.57,8299.37,146445000
2008-03-11,8206.74,8381.6,8206.74,8381.6,127670000
2008-03-12,8577.85,8577.85,8424.1,8435.3,147464000
2008-03-13,8408.46,8447.98,8198.77,8210.99,112295000
2008-03-14,8293.12,8315.23,8120.49,8161.39,109815000
2008-03-17,8041.31,8053.08,7900.8,8005.46,118588000
2008-03-18,8039.29,8082.57,7955.48,8057.82,102651000
2008-03-19,8215.8,8233.47,8142.73,8179.35,123258000
2008-03-20,8151.53,8343.38,8124.67,8337.62,146543000
2008-03-21,8453.56,8539.91,8412.52,8524.99,172708000
2008-03-24,9049.23,9049.23,8781.02,8865.35,271848000
2008-03-25,8853.78,8899.26,8761.01,8795.09,202714
2008-03-26,8776.19,8842.52,8712.39,8768.02,184104
2008-03-27,8698.16,8708.92,8559.1,8605.95,162780
2008-03-28,8591.91,8668.22,8564.03,8623.48,156014
2008-03-31,8605.9,8627.53,8499.03,8572.59,4984.6
2008-04-01,8593.2,8608.95,8419.72,8419.72,132391000
2008-04-02,8578.59,8619.78,8519.67,8605.32,147610000
2008-04-03,8593.85,8621.59,8555.62,8596.34,130671000
2008-04-07,8638.63,8729.79,8619.99,8729.79,135390000
2008-04-08,8717.06,8725.69,8672.85,8672.85,139047000
2008-04-09,8684.66,8759.75,8628.62,8667.93,135723000
2008-04-10,8682.1,8829.4,8681.89,8829.4,131728000
2008-04-11,8872.65,8937.12,8840.04,8909.58,204242000
2008-04-14,8877.47,8928.87,8839.12,8892.68,174809000
2008-04-15,8931.08,8951.56,8885.32,8924.78,169451000
2008-04-16,9007.63,9068.97,8981.91,9066.04,211122000
2008-04-17,9185.58,9194.86,9063.69,9090.43,239777000
2008-04-18,9092.93,9123.07,9025.01,9074.34,181347000
2008-04-21,9156.77,9160.1,9047.66,9083.32,165668000
2008-04-22,9067.9,9081.29,8997.02,9037.25,138468000
2008-04-23,9032.61,9079.43,8951.53,9008.49,183864000
2008-04-24,9025.47,9064.15,8974.79,8990.33,150147000
2008-04-25,9053.3,9062.97,8945.22,8947.83,150173000
2008-04-28,8965.73,9079.6,8953.95,9079.6,145859000
2008-04-29,9056.16,9077.77,8891.74,8891.74,148650000
2008-04-30,8917.62,8962.99,8882.57,8919.92,149052000
2008-05-02,8998.06,9010.71,8950.28,8963.63,178935000
2008-05-05,8968.54,8976.22,8814.48,8837.07,157225000
2008-05-06,8852.2,8862.5,8782.96,8857.37,136526000
2008-05-07,8919.93,8977.9,8902.19,8926.34,155719000
2008-05-08,8865.73,8880.71,8806.99,8866.62,137298000
2008-05-09,8895.05,8896.31,8792.39,8792.39,132295000
2008-05-12,8808.59,8838.99,8754.27,8830.05,109751000
2008-05-13,8894.94,8995.35,8859.24,8989.53,138985000
2008-05-14,9038.85,9056.8,8994.17,9018.42,142936000
2008-05-15,9093.21,9158.95,9087.95,9157.18,170190000
2008-05-16,9211.21,9241.52,9171.39,9197.41,182338000
2008-05-19,9249.57,9295.2,9207.27,9295.2,151440000
2008-05-20,9309.95,9309.95,9057.31,9068.89,179003000
2008-05-21,9036.57,9079.91,8973.15,9015.57,139093000
2008-05-22,8898.94,9008.03,8878.06,9008.03,142379000
2008-05-23,9007.21,9050.78,8834.73,8834.73,149285000
2008-05-26,8808.74,8811.07,8706.78,8707.83,118216000
2008-05-27,8779.34,8789.77,8723.72,8778.39,97400900
2008-05-28,8826.94,8834.52,8665.73,8665.73,112582000
2008-05-29,8773.81,8794.02,8675.71,8684.92,116900000
2008-05-30,8762.3,8765.99,8548.32,8619.08,5922200
2008-06-02,8638.48,8724.47,8631.46,8724.47,97936200
2008-06-03,8664.66,8693.48,8558.46,8579.43,98847000
2008-06-04,8594.88,8635.94,8562.13,8627.8,85934900
2008-06-05,8649.72,8745.9,8520.8,8738.46,104501000
2008-06-06,8802.51,8809.33,8745.35,8745.35,106072000
2008-06-09,8522.37,8596.23,8514.93,8587.96,82273400
2008-06-10,8581.99,8602.11,8370,8370,119392000
2008-06-11,8402.31,8423.42,8297.92,8345.59,107829000
2008-06-12,8212.34,8216.43,8053.07,8062.31,125789000
2008-06-13,8119.49,8161.64,8042.89,8105.59,102209000
2008-06-16,8191.22,8227.39,8139.84,8169.77,84708700
2008-06-17,8182.35,8203.98,8067.96,8201.79,91557100
2008-06-18,8158.64,8253.85,8148.61,8217.58,82765300
2008-06-19,8075.26,8107.2,8044.66,8047.74,83745700
2008-06-20,8088.38,8088.38,7897.97,7902.44,96063800
2008-06-23,7767.59,7916.92,7749.62,7876.49,81787100
2008-06-24,7888.75,7928.41,7738.12,7738.12,93946600
2008-06-25,7751.12,7855.06,7679.08,7855.06,110733000
2008-06-26,7872.56,7904.9,7801.52,7811.8,96199300
2008-06-27,7489.97,7586.5,7466.2,7548.76,123247000
2008-06-30,7602.51,7604.42,7479.21,7523.54,3914600
2008-07-01,7528.54,7569.18,7407.98,7407.98,86929500
2008-07-02,7386.28,7485.28,7351.74,7353.86,105681000
2008-07-03,7190.75,7439.47,7115.07,7394.1,121520000
2008-07-04,7405.34,7416.25,7226.84,7228.41,99184600
2008-07-07,7207.92,7343.63,7179.24,7341.11,74437900
2008-07-08,7274.94,7274.94,7016.21,7051.85,106983000
2008-07-09,7153.68,7225.6,7042.46,7048.25,118315000
2008-07-10,7028.63,7141.02,6976.6,7075.65,96345500
2008-07-11,7095.76,7258.31,7044.48,7244.76,110116000
2008-07-14,7214.21,7270.49,7140.47,7156.96,95391500
2008-07-15,7022.98,7036.42,6832.3,6834.24,109098000
2008-07-16,6846.02,6867.73,6708.46,6710.64,101286000
2008-07-17,6892.35,6976.96,6859.97,6974.51,106802000
2008-07-18,7075.5,7075.5,6782.2,6815.32,119438000
2008-07-21,6991.71,7097.65,6991.71,7085.67,98415400
2008-07-22,7029.84,7098.68,6998.13,7065.65,89177100
2008-07-23,7194.22,7330.83,7177.73,7309.83,134691000
2008-07-24,7357.15,7368.08,7294.13,7368.08,122389000
2008-07-25,7213.32,7234.12,7170.36,7233.62,87988400
2008-07-29,7052.58,7052.58,6958.89,7014.47,88388700
2008-07-30,7147.26,7151.33,7049.58,7070.35,86557100
2008-07-31,7135.04,7172.48,6965.08,7024.06,92968500
2008-08-01,6920.75,7008,6903.85,7002.54,71525200
2008-08-04,6947.25,7010.93,6927.31,6977.36,61930500
2008-08-05,7005.17,7005.17,6809.96,6813.4,100653000
2008-08-06,6941.5,7026.24,6921.97,7026.24,116282000
2008-08-07,7022.28,7082.36,6993.2,7024.58,101006000
2008-08-08,7000.75,7216.58,7000.75,7209.04,131061000
2008-08-11,7313.08,7357.69,7278.9,7325.62,136504000
2008-08-12,7337.67,7337.67,7260.12,7293.8,123526000
2008-08-13,7272.49,7311.3,7213.11,7292.34,112966000
2008-08-14,7265.01,7353.31,7253.63,7326.07,123162000
2008-08-15,7374.38,7376.69,7181.69,7196.5,100741000
2008-08-18,7189.68,7213.69,6996.78,7000.74,83472200
2008-08-19,6876.23,6998.24,6849.83,6978.6,84295700
2008-08-20,6927.46,7053.56,6898.29,7040.9,84028100
2008-08-21,6989.94,7017.1,6918.48,6918.48,74736700
2008-08-22,6966.12,6994.8,6837.25,6911.64,79353500
2008-08-25,6974.07,7050.31,6935.59,7030.72,66102600
2008-08-26,6945.14,6980.85,6917.31,6964.6,60774700
2008-08-27,6950.88,7106.64,6929.87,7080.97,95060900
2008-08-28,7090.32,7127.84,7025.3,7033.37,99790100
2008-08-29,7092.85,7111.7,7021.32,7046.11,91395200
2008-09-01,6967.22,6967.22,6801.22,6813.09,89269800
2008-09-02,6802.96,6811.57,6675.09,6699.82,92759400
2008-09-03,6706.87,6748.52,6552.1,6584.93,92217500
2008-09-04,6534.67,6603.1,6384.14,6412.63,91771700
2008-09-05,6227.07,6347.47,6211.35,6307.28,98044500
2008-09-08,6560.73,6668.45,6548.36,6658.69,83086100
2008-09-09,6598.61,6598.61,6407.75,6424.77,87291100
2008-09-10,6396.28,6497.72,6396.28,6458.01,94036900
2008-09-11,6438.49,6438.49,6249.52,6251.95,86186800
2008-09-12,6338.61,6354.68,6171.35,6310.68,92029200
2008-09-15,6198.3,6202.14,6020.7,6052.45,73380100
2008-09-16,5748.17,5851.9,5724.52,5756.59,84334800
2008-09-17,5953.88,6027.29,5747.3,5800.87,106032000
2008-09-18,5558.05,5681.83,5530.19,5641.95,106285000
2008-09-19,5910.76,5982.64,5858.19,5970.38,109543000
2008-09-22,6156.86,6156.86,6032.16,6110.6,102536000
2008-09-23,6016.56,6182.21,6011.71,6182.21,91788900
2008-09-24,6136.98,6198.48,6100.33,6132.6,103602000
2008-09-25,6056.7,6164.59,6028.77,6060.83,74051000
2008-09-26,6095.14,6095.14,5881.58,5929.63,87630200
2008-09-30,5534.72,5719.28,5534.72,5719.28,71274300
2008-10-01,5854,5854,5727.72,5764.01,63823100
2008-10-02,5764.48,5840.09,5672.39,5703.72,67605900
